"STATION","NAME","DATE","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USW00025331","PALMER AIRPORT, AK US","2017-11-19",,,,,"20",",,W","6",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-11-20","0.00","T,,W,2400",,,"29",",,W","5",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-11-21","0.00","T,,W,2400",,,"18",",,W","4",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-11-22","0.00",",,W,2400",,,"13",",,W","2",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-11-23","0.00",",,W,2400",,,"10",",,W","0",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-11-24","0.00",",,W,2400",,,"23",",,W","9",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-11-25","0.00",",,W,2400",,,"22",",,W","-1",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-11-26","0.00",",,W,2400",,,"9",",,W","-3",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-11-27","0.00",",,W,2400",,,"25",",,W","1",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-11-28","0.00",",,W,2400",,,"29",",,W","10",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-11-29","0.00",",,W,2400",,,"36",",,W","25",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-11-30","0.00",",,W,2400",,,"29",",,W","19",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-12-01","0.00",",,W,2400",,,"21",",,W","13",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-12-02","0.00","T,,W,2400",,,"34",",,W","21",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-12-03","0.01",",,W,2400",,,"47",",,W","28",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-12-04","0.24",",,W,2400",,,"44",",,W","33",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-12-05","0.00","T,,W,2400",,,"44",",,W","33",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-12-06","0.01",",,W,2400",,,"40",",,W","21",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-12-07","0.18",",,W,2400",,,"42",",,W","20",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-12-08","0.00","T,,W,2400",,,"42",",,W","22",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-12-09","0.00","T,,W,2400",,,"33",",,W","20",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-12-10","0.04",",,W,2400",,,"46",",,W","32",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-12-11","0.14",",,W,2400",,,"46",",,W","37",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-12-12","0.00",",,W,2400",,,"49",",,W","36",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-12-13","0.04",",,W,2400",,,"48",",,W","32",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-12-14","0.13",",,W,2400",,,"32",",,W","27",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-12-15","0.00","T,,W,2400",,,"42",",,W","21",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-12-16","0.00","T,,W,2400",,,"41",",,W","30",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-12-17","0.00",",,W,2400",,,"31",",,W","18",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-12-18","0.00",",,W,2400",,,"23",",,W","15",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-12-19","0.06",",,W,2400",,,"32",",,W","19",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-12-20","0.02",",,W,2400",,,"32",",,W","13",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-12-21","0.00",",,W,2400",,,"24",",,W","5",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-12-22","0.00",",,W,2400",,,"28",",,W","7",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-12-23","0.00",",,W,2400",,,"28",",,W","12",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-12-24","0.00",",,W,2400",,,"28",",,W","11",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-12-25","0.00",",,W,2400",,,"27",",,W","16",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-12-26","0.00",",,W,2400",,,"18",",,W","7",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-12-27","0.00",",,W,2400",,,"8",",,W","2",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-12-28","0.00",",,W,2400",,,"11",",,W","-1",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-12-29","0.00",",,W,2400",,,"11",",,W","3",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-12-30","0.00",",,W,2400",,,"25",",,W","11",",,W"
"USW00025331","PALMER AIRPORT, AK US","2017-12-31","0.00",",,W,2400",,,"38",",,W","20",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-01-01","0.03",",,W,2400",,,"41",",,W","25",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-01-02","0.00","T,,W,2400",,,"46",",,W","29",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-01-03",,,,,"35",",,W","31",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-01-04","0.00",",,W,2400",,,"33",",,W","14",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-01-05","0.00",",,W,2400",,,"24",",,W","5",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-01-06","0.00",",,W,2400",,,"25",",,W","11",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-01-07","0.00",",,W,2400",,,"18",",,W","10",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-01-08","0.00","T,,W,2400",,,"12",",,W","4",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-01-09","0.00",",,W,2400",,,"22",",,W","-1",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-01-10","0.00",",,W,2400",,,"9",",,W","-3",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-01-11","0.00",",,W,2400",,,"28",",,W","9",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-01-12","0.00",",,W,2400",,,"29",",,W","21",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-01-13","0.06",",,W,2400",,,"44",",,W","26",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-01-14","0.00",",,W,2400",,,"41",",,W","29",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-01-15","0.05",",,W,2400",,,"39",",,W","24",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-01-16","0.01",",,W,2400",,,"46",",,W","27",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-01-17","0.00",",,W,2400",,,"45",",,W","33",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-01-18","0.00",",,W,2400",,,"33",",,W","21",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-01-19","0.00",",,W,2400",,,"23",",,W","16",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-01-20","0.00",",,W,2400",,,"18",",,W","6",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-01-21","0.00",",,W,2400",,,"12",",,W","7",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-01-22","0.00","T,,W,2400",,,"16",",,W","7",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-01-23","0.05",",,W,2400",,,"16",",,W","11",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-01-24",,,,,"12",",,W","5",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-01-25","0.09",",,W,2400",,,"5",",,W","-2",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-01-26","0.00",",,W,2400",,,"17",",,W","-6",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-01-27","0.00",",,W,2400",,,"8",",,W","-2",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-01-28","0.08",",,W,2400",,,"26",",,W","-7",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-01-29","0.00",",,W,2400",,,"24",",,W","21",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-01-30","0.00",",,W,2400",,,"24",",,W","17",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-01-31","0.00",",,W,2400",,,"24",",,W","16",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-02-01","0.00","T,,W,2400",,,"22",",,W","3",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-02-02","0.00",",,W,2400",,,"25",",,W","0",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-02-03","0.00",",,W,2400",,,"25",",,W","3",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-02-04","0.00",",,W,2400",,,"14",",,W","-3",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-02-05","0.00",",,W,2400",,,"12",",,W","-4",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-02-06",,,,,"24",",,W","12",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-02-07","0.00","T,,W,2400",,,"21",",,W","13",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-02-08","0.00",",,W,2400",,,"18",",,W","2",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-02-09","0.00",",,W,2400",,,"14",",,W","-4",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-02-10","0.12",",,W,2400",,,"26",",,W","0",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-02-11","0.03",",,W,2400",,,"36",",,W","21",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-02-12","0.07",",,W,2400",,,"42",",,W","28",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-02-13","0.00",",,W,2400",,,"32",",,W","19",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-02-14","0.08",",,W,2400",,,"35",",,W","25",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-02-15",,,,,"30",",,W","14",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-02-16","0.00",",,W,2400",,,"21",",,W","10",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-02-17","0.00",",,W,2400",,,"20",",,W","-2",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-02-18",,,,,"24",",,W","4",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-02-19","0.00",",,W,2400",,,"28",",,W","14",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-02-20","0.00",",,W,2400",,,"27",",,W","17",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-02-21","0.00",",,W,2400",,,"28",",,W","10",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-02-22","0.29",",,W,2400",,,"28",",,W","11",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-02-23","0.00",",,W,2400",,,"25",",,W","5",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-02-24",,,,,"20",",,W","6",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-02-25","0.00",",,W,2400",,,"20",",,W","-2",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-02-26",,,,,"25",",,W","17",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-02-27","0.00",",,W,2400",,,"21",",,W","7",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-02-28","0.00",",,W,2400",,,"20",",,W","-11",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-03-01","0.00",",,W,2400",,,"20",",,W","3",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-03-02","0.00","T,,W,2400",,,"23",",,W","4",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-03-03","0.12",",,W,2400",,,"24",",,W","13",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-03-04","0.00",",,W,2400",,,"23",",,W","11",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-03-05","0.00",",,W,2400",,,"23",",,W","5",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-03-06","0.00",",,W,2400",,,"29",",,W","6",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-03-07","0.00",",,W,2400",,,"26",",,W","11",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-03-08","0.00",",,W,2400",,,"39",",,W","13",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-03-09","0.00","T,,W,2400",,,"38",",,W","30",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-03-10","0.00",",,W,2400",,,"37",",,W","24",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-03-11",,,,,"29",",,W","16",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-03-12","0.04",",,W,2400",,,"38",",,W","16",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-03-13","0.02",",,W,2400",,,"38",",,W","16",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-03-14","0.45",",,W,2400",,,"32",",,W","30",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-03-15","0.00","T,,W,2400",,,"36",",,W","23",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-03-16","0.00",",,W,2400",,,"40",",,W","33",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-03-17","0.00",",,W,2400",,,"40",",,W","26",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-03-18","0.09",",,W,2400",,,"39",",,W","31",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-03-19","0.22",",,W,2400",,,"40",",,W","22",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-03-20","0.00",",,W,2400",,,"38",",,W","18",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-03-21","0.00",",,W,2400",,,"32",",,W","12",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-03-22","0.00",",,W,2400",,,"35",",,W","17",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-03-23","0.00",",,W,2400",,,"35",",,W","10",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-03-24","0.00",",,W,2400",,,"34",",,W","10",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-03-25","0.00",",,W,2400",,,"39",",,W","9",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-03-26","0.00",",,W,2400",,,"35",",,W","22",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-03-27","0.00",",,W,2400",,,"38",",,W","15",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-03-28",,,,,"36",",,W","25",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-03-29","0.00","T,,W,2400",,,"37",",,W","28",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-03-30","0.00",",,W,2400",,,"36",",,W","20",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-03-31","0.00",",,W,2400",,,"38",",,W","14",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-04-01","0.00",",,W,2400",,,"43",",,W","18",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-04-02","0.00",",,W,2400",,,"38",",,W","30",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-04-03","0.00",",,W,2400",,,"31",",,W","24",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-04-04","0.00","T,,W,2400",,,"34",",,W","22",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-04-05","0.00",",,W,2400",,,"41",",,W","28",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-04-06","0.00",",,W,2400",,,"37",",,W","18",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-04-07","0.00",",,W,2400",,,"45",",,W","29",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-04-08","0.00",",,W,2400",,,"52",",,W","27",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-04-09","0.00",",,W,2400",,,"49",",,W","37",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-04-10","0.00","T,,W,2400",,,"52",",,W","36",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-04-11","0.00",",,W,2400",,,"53",",,W","34",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-04-12","0.00",",,W,2400",,,"55",",,W","33",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-04-13","0.00",",,W,2400",,,"54",",,W","33",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-04-14","0.00",",,W,2400",,,"52",",,W","32",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-04-15","0.00",",,W,2400",,,"53",",,W","28",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-04-16","0.00",",,W,2400",,,"52",",,W","31",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-04-17","0.00",",,W,2400",,,"48",",,W","30",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-04-18","0.00",",,W,2400",,,"47",",,W","35",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-04-19","0.00",",,W,2400",,,"54",",,W","29",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-04-20","0.03",",,W,2400",,,"48",",,W","35",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-04-21","0.00",",,W,2400",,,"48",",,W","34",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-04-22","0.00",",,W,2400",,,"49",",,W","31",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-04-23","0.00",",,W,2400",,,"50",",,W","39",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-04-24","0.08",",,W,2400",,,"49",",,W","34",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-04-25","0.00",",,W,2400",,,"48",",,W","34",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-04-26","0.02",",,W,2400",,,"47",",,W","35",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-04-27","0.00",",,W,2400",,,"45",",,W","32",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-04-28","0.00",",,W,2400",,,"48",",,W","32",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-04-29","0.00","T,,W,2400",,,"48",",,W","39",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-04-30","0.00","T,,W,2400",,,"51",",,W","42",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-05-01","0.28",",,W,2400",,,"49",",,W","35",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-05-02","0.00","T,,W,2400",,,"49",",,W","34",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-05-03","0.00",",,W,2400",,,"46",",,W","35",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-05-04","0.11",",,W,2400",,,"47",",,W","37",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-05-05","0.00",",,W,2400",,,"52",",,W","36",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-05-06","0.03",",,W,2400",,,"52",",,W","35",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-05-07","0.00","T,,W,2400",,,"53",",,W","35",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-05-08","0.00","T,,W,2400",,,"60",",,W","33",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-05-09","0.00","T,,W,2400",,,"67",",,W","40",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-05-10","0.00","T,,W,2400",,,"59",",,W","41",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-05-11","0.02",",,W,2400",,,"55",",,W","44",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-05-12","0.00",",,W,2400",,,"54",",,W","36",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-05-13","0.00",",,W,2400",,,"56",",,W","32",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-05-14","0.05",",,W,2400",,,"54",",,W","36",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-05-15","0.05",",,W,2400",,,"52",",,W","39",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-05-16","0.00",",,W,2400",,,"55",",,W","35",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-05-17","0.00",",,W,2400",,,"58",",,W","41",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-05-18","0.02",",,W,2400",,,"56",",,W","45",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-05-19","0.00",",,W,2400",,,"54",",,W","43",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-05-20","0.00",",,W,2400",,,"55",",,W","41",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-05-21","0.00",",,W,2400",,,"62",",,W","43",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-05-22","0.00","T,,W,2400",,,"62",",,W","45",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-05-23","0.00","T,,W,2400",,,"56",",,W","42",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-05-24","0.00",",,W,2400",,,"60",",,W","34",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-05-25","0.00",",,W,2400",,,"61",",,W","41",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-05-26","0.00","T,,W,2400",,,"62",",,W","43",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-05-27","0.02",",,W,2400",,,"67",",,W","43",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-05-28","0.28",",,W,2400",,,"62",",,W","46",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-05-29","0.00","T,,W,2400",,,"62",",,W","44",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-05-30","0.00",",,W,2400",,,"57",",,W","41",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-05-31","0.01",",,W,2400",,,"62",",,W","43",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-06-01","0.11",",,W,2400",,,"68",",,W","40",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-06-02","0.00",",,W,2400",,,"72",",,W","41",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-06-03","0.00",",,W,2400",,,"66",",,W","43",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-06-04","0.00","T,,W,2400",,,"63",",,W","40",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-06-05","0.19",",,W,2400",,,"63",",,W","41",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-06-06","0.12",",,W,2400",,,"59",",,W","46",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-06-07","0.00",",,W,2400",,,"67",",,W","44",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-06-08","0.00","T,,W,2400",,,"66",",,W","49",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-06-09","0.01",",,W,2400",,,"69",",,W","51",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-06-10","0.13",",,W,2400",,,"72",",,W","48",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-06-11","0.73",",,W,2400",,,"56",",,W","46",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-06-12","0.00",",,W,2400",,,"60",",,W","41",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-06-13","0.00",",,W,2400",,,"67",",,W","43",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-06-14","0.00",",,W,2400",,,"70",",,W","48",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-06-15","0.38",",,W,2400",,,"63",",,W","49",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-06-16","0.05",",,W,2400",,,"63",",,W","48",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-06-17","0.00","T,,W,2400",,,"65",",,W","51",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-06-18","0.09",",,W,2400",,,"66",",,W","52",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-06-19","0.00","T,,W,2400",,,"64",",,W","51",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-06-20","0.00",",,W,2400",,,"73",",,W","46",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-06-21","0.00",",,W,2400",,,"66",",,W","52",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-06-22","0.00","T,,W,2400",,,"63",",,W","50",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-06-23","0.00","T,,W,2400",,,"60",",,W","49",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-06-24","0.00","T,,W,2400",,,"62",",,W","49",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-06-25","0.01",",,W,2400",,,"60",",,W","50",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-06-26","0.00","T,,W,2400",,,"65",",,W","49",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-06-27","0.00",",,W,2400",,,"64",",,W","45",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-06-28","0.00","T,,W,2400",,,"67",",,W","50",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-06-29","0.01",",,W,2400",,,"67",",,W","51",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-06-30","0.07",",,W,2400",,,"63",",,W","51",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-07-01","0.00",",,W,2400",,,"73",",,W","48",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-07-02","0.00",",,W,2400",,,"79",",,W","52",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-07-03","0.00",",,W,2400",,,"82",",,W","50",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-07-04","0.00",",,W,2400",,,"78",",,W","50",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-07-05","0.00",",,W,2400",,,"79",",,W","52",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-07-06","0.00",",,W,2400",,,"79",",,W","50",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-07-07","0.00",",,W,2400",,,"76",",,W","54",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-07-08","0.00","T,,W,2400",,,"65",",,W","57",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-07-09","0.00","T,,W,2400",,,"62",",,W","51",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-07-10","0.01",",,W,2400",,,"59",",,W","51",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-07-11","0.16",",,W,2400",,,"57",",,W","49",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-07-12","0.00",",,W,2400",,,"68",",,W","48",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-07-13","0.00","T,,W,2400",,,"68",",,W","48",",,W"
"USW00025331","PALMER AIRPORT, AK US","2018-07-14","0.02",",,W,2400",,,"66",",,W","48",",,W"
